SEGNAME,STORET ID,StudyName,Station comments,ColDateTime,SampleType,SampleID,Analyte name,Calculated concentration,Units,Dilution Factor,Procedure code,Less than,Qualifier codes,Sample detection limit,Sigma,MDL,MLQ,PQL,Notes,Validation Code,Validation Code Comments,Lab ID,pH,EC,temperature,DO,DOsat,turbidity,Salinity,Sample Medium,Collection Method,Sample Type
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Ions (full suite),2425579,Magnesium,12.1000,mG/L,1,200.7,FALSE,,1,0,0.02,0.020300001,1,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Metals (dissolved),2425582,Lead,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.00012,0.00039,0.001,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Ions (full suite),2425579,Sodium,6.4400,mG/L,1,200.7,FALSE,,1,0,0.365999997,0.370700002,1,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Ions (full suite),2425579,Total Dissolved Solids,248.0000,mG/L,1,SM2540 C,FALSE,,10,0,0.479999989,0.486099988,10,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Ions (full suite),2425579,Total Suspended Solids,60.0000,mG/L,1,SM2540 D,FALSE,,3,0,12.55690002,12.71679974,3,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Metals (dissolved),2425582,Aluminum,0.0100,mg/L,1,200.8,TRUE,,0.01,0,0.00093,0.00292,0.01,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Metals (dissolved),2425582,Antimony,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.00028,0.00087,0.001,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Metals (dissolved),2425582,Arsenic,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.0002,0.00064,0.001,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Metals (dissolved),2425582,Barium,0.1000,mg/L,1,200.8,TRUE,,0.1,0,0.00093,0.00292,0.100000001,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Metals (dissolved),2425582,Beryllium,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.0002,0.00064,0.001,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Metals (dissolved),2425582,Cadmium,0.0010,mg/L,1,200.8,TRUE,,0.001,0,1E-04,0.00031,0.001,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Metals (dissolved),2425582,Boron,0.1000,mg/L,1,200.7,TRUE,,0.1,0,0.00188,0.00591,0.100000001,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Ions (full suite),2425579,Hardness,201.0000,mG/L CaCO3,1,200.7,FALSE,,6.6,0,0.024,0.0243,6.599999905,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,7/14/2009,Ions (full suite),2425579,Potassium,1.1100,mG/L,1,200.7,FALSE,,1,0,0.067000002,0.067900002,1,Very low flow; sample collected from pool. Visual flow estimate 0.2-0.5 cfs. Sonde cal @ 547 mmHg.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,8/17/2009,Bacteria (E. coli),2421551,E. Coli,648.8000,/100ml,0,idexx,FALSE,,,0,0,0,,sonde cal @ 540mmHg.  Lots of cattle sign.  Trampled banks w/cow pies everywhere.  Very low flow.,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Bacteria (E. coli),2429230,E. Coli,1732.9000,/100ml,0,IDEXX,FALSE,,,0,0,0,,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Ions (full suite),2429226,Alkalinity,198.0000,mG/L,1,2320B,FALSE,,2.5,0,1.600000024,1.620399952,2.5,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Uranium-234/235/238,0.0010,mg/L,1,200.8,FALSE,,0.001,0,4E-05,0.00014,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Lead,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.00013,0.0004,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Manganese,0.1129,mg/L,1,200.7,FALSE,,0.05,0,0.00074,0.00233,0.050000001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Mercury,0.0002,mg/L,1,245.1,TRUE,,0.0002,0,3E-05,0.00011,0.0002,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Molybdenum,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.00012,0.00038,0.001,,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Nickel,0.0100,mg/L,1,200.8,TRUE,,0.01,0,0.00035,0.00109,0.01,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Selenium,0.0050,mg/L,1,200.9,TRUE,,0.005,0,0.00071,0.00227,0.005,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Cobalt,0.0010,mg/L,1,200.8,TRUE,,0.001,0,1E-04,0.00031,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Thallium,0.0010,mg/L,1,200.8,TRUE,,0.001,0,7E-05,0.00021,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Chromium,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.00024,0.00075,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Vanadium,0.0010,mg/L,1,200.8,TRUE,,0.001,0,1E-04,0.00031,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Zinc,0.0100,mg/L,1,200.8,TRUE,,0.01,0,0.00091,0.00287,0.01,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (Hg/Se),2429228,Mercury,0.0002,mg/L,1,245.1,TRUE,,0.0002,0,3E-05,0.00011,0.0002,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (Hg/Se),2429228,Selenium,0.0050,mg/L,1,200.9,TRUE,,0.005,0,0.00071,0.00227,0.005,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Nutrients (total),2429227,Ammonia,0.1000,mG/L,1,350.1,TRUE,,0.10,0,0.100000001,0.101300001,0.100000001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Nutrients (total),2429227,Nitrate + Nitrite (N),0.1000,mG/L,1,353.2,TRUE,,0.10,0,0.0107,0.0108,0.100000001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Nutrients (total),2429227,"Phosphorus, Total",0.0370,mG/L,1,365.4,FALSE,,0.03,0,0.013,0.0132,0.029999999,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Nutrients (total),2429227,Total Kjehldal Nitrogen,0.3200,mG/L,1,351.2,FALSE,,0.10,0,0.032000002,0.032400001,0.100000001,,,,,7.949999809,185,3.480000019,8.989999771,94,18.79999924,0.090000004,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Silver,0.0010,mg/L,1,200.8,TRUE,,0.001,0,9E-05,0.00028,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Ions (full suite),2429226,Total Dissolved Solids,254.0000,mG/L,1,2540C,FALSE,,10,0,0.479999989,0.486099988,10,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Ions (full suite),2429226,Bicarbonate,241.0000,mG/L,1,SM 4500H+ B,FALSE,,3,0,1.600000024,1.620399952,3,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Ions (full suite),2429226,Calcium,63.8000,mG/L,1,200.7,FALSE,,1,0,0.024,0.0243,1,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Ions (full suite),2429226,Carbonate,0.0000,mG/L,1,SM 4500H+ B,FALSE,,0,0,1.600000024,1.620399952,,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Ions (full suite),2429226,Chloride,10.0000,mG/L,1,300.0,TRUE,,10,0,0.020300001,0.0206,10,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Ions (full suite),2429226,Hardness,214.0000,mG/L CaCO3,1,200.7,FALSE,,6.6,0,0.024,0.0243,6.599999905,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Ions (full suite),2429226,Magnesium,13.2000,mG/L,1,200.7,FALSE,,1,0,0.02,0.020300001,1,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Ions (full suite),2429226,Potassium,1.7100,mG/L,1,200.7,FALSE,,1,0,0.067000002,0.067900002,1,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Copper,0.0100,mg/L,1,200.8,TRUE,,0.01,0,0.0013,0.00409,0.01,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Ions (full suite),2429226,Sulfate,16.5000,mG/L,1,300.0,FALSE,,10,0,0.035700001,0.036200002,10,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Ions (full suite),2429226,Total Suspended Solids,6.0000,mG/L,1,2540D,FALSE,,3,0,12.55690002,12.71679974,3,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Aluminum,0.0100,mg/L,1,200.8,TRUE,,0.01,0,0.00093,0.00292,0.01,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Antimony,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.00013,0.00041,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Arsenic,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.00032,0.00102,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Barium,0.1000,mg/L,1,200.8,TRUE,,0.1,0,0.00115,0.0036,0.100000001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Beryllium,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.00028,0.00088,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Boron,0.1000,mg/L,1,200.7,TRUE,,0.100000001,0,0.00212,0.00665,0.100000001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Cadmium,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.00013,0.0004,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Ions (full suite),2429226,Sodium,7.4000,mG/L,1,200.7,FALSE,,1,0,0.365999997,0.370700002,1,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
,,,,,,,,,,,,,,,,,,,,,,SLD,,,18,,,,,Ambient,Grab,Water
,,,,,,,,,,,,,,,,,,,,,,SLD,,,,,,,,Ambient,Grab,Water
